黎;1476;li2
辈;1477;bei4
贯;1478;guan4
侦;1479;zhen1
滑;1480;gu3,hua2
券;1481;quan4
崇;1482;chong2
扰;1483;rao3
宪;1484;xian4
绕;1485;rao4
趋;1486;qu1
慈;1487;ci2
乔;1488;qiao2
阅;1489;yue4
汗;1490;han4
枝;1491;zhi1
拖;1492;tuo1
墨;1493;mo4
胁;1494;xie2
插;1495;cha1
箭;1496;jian4
腊;1497;la4
粉;1498;fen3
泥;1499;ni2,ni4
氏;1500;shi4
彭;1501;peng2
拔;1502;ba2
骗;1503;pian4
凤;1504;feng4
慧;1505;hui4
媒;1506;mei2
佩;1507;pei4
愤;1508;fen4
扑;1509;pu1
龄;1510;ling2
驱;1511;qu1
惜;1512;xi1
豪;1513;hao2
掩;1514;yan3
兼;1515;jian1
跃;1516;yue4
尸;1517;shi1
肃;1518;su4
帕;1519;pa4
驶;1520;shi3
堡;1521;bao3,pu4
届;1522;jie4
欣;1523;xin1
惠;1524;hui4
册;1525;ce4
储;1526;chu3
飘;1527;piao1
桑;1528;sang1
闲;1529;xian2
惨;1530;can3
洁;1531;jie2
踪;1532;zong1
勃;1533;bo2
宾;1534;bin1
频;1535;pin2
仇;1536;chou2,qiu2
磨;1537;mo2,mo4
递;1538;di4
邪;1539;xie2
撞;1540;zhuang4
拟;1541;ni3
滚;1542;gun3
奏;1543;zou4
巡;1544;xun2
颜;1545;yan2
剂;1546;ji4
绩;1547;ji1,ji4
贡;1548;gong4
疯;1549;feng1
坡;1550;po1
瞧;1551;qiao2
截;1552;jie2
燃;1553;ran2
焦;1554;jiao1
殿;1555;dian4
伪;1556;wei3
柳;1557;liu3
锁;1558;suo3
逼;1559;bi1
颇;1560;po1
昏;1561;hun1
劝;1562;quan4
呈;1563;cheng2
搜;1564;sou1
勤;1565;qin2
戒;1566;jie4
驾;1567;jia4
漂;1568;piao1,piao3,piao4
饮;1569;yin3
曹;1570;cao2
朵;1571;duo3
仔;1572;zi1,zi3,zai3
柔;1573;rou2
俩;1574;lia3,liang3
孟;1575;meng4
腐;1576;fu3
幼;1577;you4
践;1578;jian4
籍;1579;ji2
牧;1580;mu4
凉;1581;liang2
牲;1582;sheng1
佳;1583;jia1
娜;1584;nuo2,na4
浓;1585;nong2
芳;1586;fang1
稿;1587;gao3
竹;1588;zhu2
腹;1589;fu4
跌;1590;die1
逻;1591;luo2
垂;1592;chui2
遵;1593;zun1
脉;1594;mai4
貌;1595;mao4
柏;1596;bai3,bo4
狱;1597;yu4
猜;1598;cai1
怜;1599;lian2
惑;1600;huo4
陶;1601;tao2
兽;1602;shou4
帐;1603;zhang4
饰;1604;shi4
贷;1605;dai4
昌;1606;chang1
叙;1607;xu4
躺;1608;tang3
钢;1609;gang1
沟;1610;gou1
寄;1611;ji4
扶;1612;fu2
铺;1613;pu1,pu4
邓;1614;deng4
寿;1615;shou4
惧;1616;ju4
询;1617;xun2
汤;1618;tang1
盗;1619;dao4
肥;1620;fei2
尝;1621;chang2
匆;1622;cong1
辉;1623;hui1
奈;1624;nai4
扣;1625;kou4
廷;1626;ting2
澳;1627;ao4
嘛;1628;ma
董;1629;dong3
迁;1630;qian1
凝;1631;ning2
慰;1632;wei4
厌;1633;yan4
脏;1634;zang1,zang4
腾;1635;teng2
幽;1636;you1
怨;1637;yuan4
鞋;1638;xie2
丢;1639;diu1
埋;1640;mai2,man2
泉;1641;quan2
涌;1642;yong3
辖;1643;xia2
躲;1644;duo3
晋;1645;jin4
紫;1646;zi3
艰;1647;jian1
魏;1648;wei4
吾;1649;wu2
慌;1650;huang1
祝;1651;zhu4
邮;1652;you2
吐;1653;tu3,tu4
狠;1654;hen3
鉴;1655;jian4
曰;1656;yue1
械;1657;xie4
咬;1658;yao3
邻;1659;lin2
赤;1660;chi4
挤;1661;ji3
弯;1662;wan1
椅;1663;yi3
陪;1664;pei2
割;1665;ge1
揭;1666;jie1
韦;1667;wei2
悟;1668;wu4
聪;1669;cong1
雾;1670;wu4
锋;1671;feng1
梯;1672;ti1
猫;1673;mao1
祥;1674;xiang2
阔;1675;kuo4
誉;1676;yu4
筹;1677;chou2
丛;1678;cong2
牵;1679;qian1
鸣;1680;ming2
沈;1681;chen2,shen3
阁;1682;ge2
穆;1683;mu4
屈;1684;qu1
旨;1685;zhi3
袖;1686;xiu4
猎;1687;lie4
臂;1688;bi4
蛇;1689;she2
贺;1690;he4
柱;1691;zhu4
抛;1692;pao1
鼠;1693;shu3
瑟;1694;se4
戈;1695;ge1
牢;1696;lao2
逊;1697;xun4
迈;1698;mai4
欺;1699;qi1
吨;1700;dun1,dun4
琴;1701;qin2
衰;1702;cui1,shuai1
瓶;1703;ping2
恼;1704;nao3
燕;1705;yan1,yan4
仲;1706;zhong4
诱;1707;you4
狼;1708;lang2
池;1709;chi2
疼;1710;teng2
卢;1711;lu2
仗;1712;zhang4
冠;1713;guan1,guan4
粒;1714;li4
遥;1715;yao2
吕;1716;lu:3,lv3
玄;1717;xuan2
尘;1718;chen2
冯;1719;feng2
抚;1720;fu3
浅;1721;jian1,qian3
敦;1722;dun1
纠;1723;jiu1
钻;1724;zuan1,zuan4
晶;1725;jing1
岂;1726;qi3
峡;1727;xia2
苍;1728;cang1
喷;1729;pen1,pen4
耗;1730;hao4
凌;1731;ling2
敲;1732;qiao1
菌;1733;jun1,jun4
赔;1734;pei2
涂;1735;tu2
粹;1736;cui4
扁;1737;bian3,pian1
亏;1738;kui1
寂;1739;ji4
煤;1740;mei2
熊;1741;xiong2
恭;1742;gong1
湿;1743;shi1
循;1744;xun2
暖;1745;nuan3
糖;1746;tang2
赋;1747;fu4
抑;1748;yi4
秩;1749;zhi4
帽;1750;mao4
哀;1751;ai1
宿;1752;su4,xiu3,xiu4
踏;1753;ta4
烂;1754;lan4
袁;1755;yuan2
侯;1756;hou2
抖;1757;dou3
夹;1758;jia1,jia2
昆;1759;kun1
肝;1760;gan1
擦;1761;ca1
猪;1762;zhu1
炼;1763;lian4
恒;1764;heng2
慎;1765;shen4
搬;1766;ban1
纽;1767;niu3
纹;1768;wen2
玻;1769;bo1
渔;1770;yu2
磁;1771;ci2
铜;1772;tong2
齿;1773;chi3
跨;1774;kua4
押;1775;ya1
怖;1776;bu4
漠;1777;mo4
疲;1778;pi2
叛;1779;pan4
遣;1780;qian3
兹;1781;zi1
祭;1782;ji4,zhai4
醉;1783;zui4
拳;1784;quan2
弥;1785;mi2
斜;1786;xie2
档;1787;dang4
稀;1788;xi1
捷;1789;jie2
肤;1790;fu1
疫;1791;yi4
肿;1792;zhong3
豆;1793;dou4
削;1794;xiao1,xue1
岗;1795;gang3
晃;1796;huang3,huang4
吞;1797;tun1
宏;1798;hong2
癌;1799;ai2,yan2
肚;1800;du3,du4
隶;1801;li4
履;1802;lu:3,lv3
涨;1803;zhang3,zhang4
耀;1804;yao4
扭;1805;niu3
坛;1806;tan2
拨;1807;bo1
沃;1808;wo4
绘;1809;hui4
伐;1810;fa2
堪;1811;kan1
仆;1812;pu1,pu2
郭;1813;guo1
牺;1814;xi1
歼;1815;jian1
墓;1816;mu4
雇;1817;gu4
廉;1818;lian2
契;1819;qi4
拼;1820;pin1
惩;1821;cheng2
捉;1822;zhuo1
覆;1823;fu4
刷;1824;shua1,shua4
劫;1825;jie2
嫌;1826;xian2
瓜;1827;gua1
歇;1828;xie1
雕;1829;diao1
闷;1830;men1,men4
乳;1831;ru3
串;1832;chuan4
娃;1833;wa2
缴;1834;jiao3
唤;1835;huan4
赢;1836;ying2
莲;1837;lian2
霸;1838;ba4
桃;1839;tao2
妥;1840;tuo3
瘦;1841;shou4
搭;1842;da1
赴;1843;fu4
岳;1844;yue4
嘉;1845;jia1
舱;1846;cang1
俊;1847;jun4
址;1848;zhi3
庞;1849;pang2
耕;1850;geng1
锐;1851;rui4
缝;1852;feng2,feng4
悔;1853;hui3
邀;1854;yao1
玲;1855;ling2
惟;1856;wei2
斥;1857;chi4
宅;1858;zhai2
添;1859;tian1
挖;1860;wa1
呵;1861;a1,he1
讼;1862;song4
氧;1863;yang3
浩;1864;hao4
羽;1865;yu3
斤;1866;jin1
酷;1867;ku4
掠;1868;lue4,lue3
妖;1869;yao1
祸;1870;huo4
侍;1871;shi4
乙;1872;yi3
妨;1873;fang2
贪;1874;tan1
挣;1875;zheng1,zheng4
汪;1876;wang1
尿;1877;sui1,niao4
莉;1878;li4
悬;1879;xuan2
唇;1880;chun2
翰;1881;han4
仓;1882;cang1
轨;1883;gui3
枚;1884;mei2
盐;1885;yan2
览;1886;lan3
傅;1887;fu4
帅;1888;shuai4
庙;1889;miao4
芬;1890;fen1
屏;1891;bing3,ping2
寺;1892;si4
胖;1893;pang4
璃;1894;li2
愚;1895;yu2
滴;1896;di1
疏;1897;shu1
萧;1898;xiao1
姿;1899;zi1
颤;1900;zhan4,chan4
丑;1901;chou3
劣;1902;lie4
柯;1903;ke1
寸;1904;cun4
扔;1905;reng1
盯;1906;ding1
辱;1907;ru3
匹;1908;pi1,pi3
俱;1909;ju1,ju4
辨;1910;bian4
饿;1911;e4
蜂;1912;feng1
哦;1913;e2,o2,o4
腔;1914;qiang1
郁;1915;yu4
溃;1916;kui4
谨;1917;jin3
糟;1918;zao1
葛;1919;ge2,ge3
苗;1920;miao2
肠;1921;chang2
忌;1922;ji4
溜;1923;liu1
鸿;1924;hong2
爵;1925;jue2
鹏;1926;peng2
鹰;1927;ying1
笼;1928;long2
丘;1929;qiu1
桂;1930;gui4
滋;1931;zi1
聊;1932;liao2
挡;1933;dang3,dang4
纲;1934;gang1
肌;1935;ji1
茨;1936;ci2
壳;1937;ke2,qiao4
痕;1938;hen2
碗;1939;wan3
穴;1940;xue2
膀;1941;bang3,bang4,pang1,pang2
卓;1942;zhuo2
贤;1943;xian2
卧;1944;wo4
膜;1945;mo2
毅;1946;yi4
锦;1947;jin3
欠;1948;qian4
哩;1949;li1,li3,li
函;1950;han2
茫;1951;mang2
昂;1952;ang2
薛;1953;xue1
皱;1954;zhou4
夸;1955;kua1
豫;1956;yu4
胃;1957;wei4
舌;1958;she2
剥;1959;bo1,bao1
傲;1960;ao4
拾;1961;shi2
窝;1962;wo1
睁;1963;zheng1
携;1964;xie2
陵;1965;ling2
哼;1966;heng1
棉;1967;mian2
晴;1968;qing2
铃;1969;ling2
填;1970;tian2
饲;1971;si4
渴;1972;ke3
吻;1973;wen3
扮;1974;ban4
逆;1975;ni4
脆;1976;cui4
喘;1977;chuan3
罩;1978;zhao4
卜;1979;bo,bu3
炉;1980;lu2
柴;1981;chai2
愉;1982;yu2
绳;1983;sheng2
胎;1984;tai1
蓄;1985;xu4
眠;1986;mian2
竭;1987;jie2
喂;1988;wei4
傻;1989;sha3
慕;1990;mu4
浑;1991;hun2
奸;1992;jian1
扇;1993;shan1,shan4
柜;1994;gui4,ju3
悦;1995;yue4
拦;1996;lan2
诞;1997;dan4
饱;1998;bao3
乾;1999;gan1,qian2
泡;2000;pao1,pao4
贼;2001;zei2
亭;2002;ting2
夕;2003;xi1,xi4
爹;2004;die1
酬;2005;chou2
儒;2006;ru2
姻;2007;yin1
卵;2008;luan3
氛;2009;fen1
泄;2010;xie4
杆;2011;gan1,gan3
挨;2012;ai1,ai2
僧;2013;seng1
蜜;2014;mi4
吟;2015;yin2
猩;2016;xing1
遂;2017;sui4,sui2
狭;2018;xia2
肖;2019;xiao4,xiao1
甜;2020;tian2
霞;2021;xia2
驳;2022;bo2
裕;2023;yu4
顽;2024;wan2
於;2025;yu1,yu2
摘;2026;zhai1
矮;2027;ai3
秒;2028;miao3
卿;2029;qing1
畜;2030;chu4,xu4
咽;2031;yan1,yan4,ye4
披;2032;pi1
辅;2033;fu3
勾;2034;gou1,gou4
盆;2035;pen2
疆;2036;jiang1
赌;2037;du3
塑;2038;su4
畏;2039;wei4
吵;2040;chao3
囊;2041;nang2
嗯;2042;en1,en4
泊;2043;bo2
肺;2044;fei4
骤;2045;zhou4
缠;2046;chan2
冈;2047;gang1
羞;2048;xiu1
瞪;2049;deng4
吊;2050;diao4
贾;2051;gu3,jia3
漏;2052;lou4
斑;2053;ban1
涛;2054;tao1
悠;2055;you1
鹿;2056;lu4
俘;2057;fu2
锡;2058;xi2,xi1
卑;2059;bei1
葬;2060;zang4
铭;2061;ming2
滩;2062;tan1
嫁;2063;jia4
催;2064;cui1
璇;2065;xuan2
翅;2066;chi4
盒;2067;he2
蛮;2068;man2
矣;2069;yi3
潘;2070;pan1
歧;2071;qi2
赐;2072;ci4
鲍;2073;bao4
锅;2074;guo1
廊;2075;lang2
拆;2076;chai1
灌;2077;guan4
勉;2078;mian3
盲;2079;mang2
宰;2080;zai3
佐;2081;zuo3
啥;2082;sha2
胀;2083;zhang4
扯;2084;che3
禧;2085;xi3
辽;2086;liao2
抹;2087;mo3,mo4
筒;2088;tong3
棋;2089;qi2
裤;2090;ku4
唉;2091;ai1,ai4
朴;2092;po4,pu3
咐;2093;fu4
孕;2094;yun4
誓;2095;shi4
喉;2096;hou2
妄;2097;wang4
拘;2098;ju1
链;2099;lian4
驰;2100;chi2
栏;2101;lan2
逝;2102;shi4
窃;2103;qie4
艳;2104;yan4
臭;2105;chou4,xiu4
纤;2106;qian4,xian1
玑;2107;ji1
棵;2108;ke1
趁;2109;chen4
匠;2110;jiang4
盈;2111;ying2
翁;2112;weng1
愁;2113;chou2
瞬;2114;shun4
婴;2115;ying1
孝;2116;xiao4
颈;2117;jing3
倘;2118;tang3
浙;2119;zhe4
谅;2120;liang4
蔽;2121;bi4
畅;2122;chang4
赠;2123;zeng4
妮;2124;ni1
莎;2125;sha1,suo1
尉;2126;wei4
冻;2127;dong4
跪;2128;gui4
闯;2129;chuang3
葡;2130;pu2
後;2131;hou4
厨;2132;chu2
鸭;2133;ya1
颠;2134;dian1
遮;2135;zhe1
谊;2136;yi4
圳;2137;zhen4
吁;2138;xu1,yu4
仑;2139;lun2
辟;2140;bi4,pi4
瘤;2141;liu2
嫂;2142;sao3
陀;2143;tuo2
框;2144;kuang4
谭;2145;tan2
亨;2146;heng1
钦;2147;qin1
庸;2148;yong1
歉;2149;qian4
芝;2150;zhi1
吼;2151;hou3
甫;2152;fu3
衫;2153;shan1
摊;2154;tan1
宴;2155;yan4
嘱;2156;zhu3
衷;2157;zhong1
娇;2158;jiao1
陕;2159;shan3,Shan3
矩;2160;ju3
浦;2161;pu3
讶;2162;ya4
耸;2163;song3
裸;2164;luo3
碧;2165;bi4
摧;2166;cui1
薪;2167;xin1
淋;2168;lin4,lin2
耻;2169;chi3
胶;2170;jiao1
屠;2171;tu2
鹅;2172;e2
饥;2173;ji1
盼;2174;pan4
脖;2175;bo2
虹;2176;hong2,jiang4
翠;2177;cui4
崩;2178;beng1
账;2179;zhang4
萍;2180;ping2
逢;2181;feng2
赚;2182;zhuan4,zuan4
撑;2183;cheng1
翔;2184;xiang2
倡;2185;chang4
绵;2186;mian2
猴;2187;hou2
枯;2188;ku1
巫;2189;wu1
昭;2190;zhao1
怔;2191;zheng1
渊;2192;yuan1
凑;2193;cou4
溪;2194;qi1,xi1
蠢;2195;chun3
禅;2196;chan2,shan4
阐;2197;chan3
旺;2198;wang4
寓;2199;yu4
藤;2200;teng2
匪;2201;fei3
伞;2202;san3
碑;2203;bei1
挪;2204;nuo2
琼;2205;qiong2
脂;2206;zhi1
谎;2207;huang3
慨;2208;kai3
菩;2209;pu2
萄;2210;tao2
狮;2211;shi1
掘;2212;jue2
抄;2213;chao1
岭;2214;ling3
晕;2215;yun1,yun4
逮;2216;dai3,dai4
砍;2217;kan3
掏;2218;tao1
狄;2219;di2
晰;2220;xi1
罕;2221;han3
挽;2222;wan3
脾;2223;pi2
舟;2224;zhou1
痴;2225;chi1
蔡;2226;cai4
剪;2227;jian3
脊;2228;ji3
弓;2229;gong1
懒;2230;lan3
叉;2231;cha1,cha2,cha3
拐;2232;guai3
喃;2233;nan2
僚;2234;liao2
捐;2235;juan1
姊;2236;zi3
骚;2237;sao1
拓;2238;ta4,tuo4
歪;2239;wai1
粘;2240;nian2,zhan1
柄;2241;bing3
坑;2242;keng1
陌;2243;mo4
窄;2244;zhai3
湘;2245;xiang1
兆;2246;zhao4
崖;2247;yai2,ya2
骄;2248;jiao1
刹;2249;cha4,sha1
鞭;2250;bian1
芒;2251;mang2
筋;2252;jin1
聘;2253;pin4
钩;2254;gou1
棍;2255;gun4
嚷;2256;rang3
腺;2257;xian4
弦;2258;xian2
焰;2259;yan4
耍;2260;shua3
俯;2261;fu3
厘;2262;li2
愣;2263;leng4
厦;2264;sha4,xia4
恳;2265;ken3
饶;2266;rao2
钉;2267;ding1,ding4
寡;2268;gua3
憾;2269;han4
摔;2270;shuai1
叠;2271;die2
惹;2272;re3
喻;2273;yu4
谱;2274;pu3
愧;2275;kui4
煌;2276;huang2
徽;2277;hui1
溶;2278;rong2
坠;2279;zhui4
煞;2280;sha1,sha4
巾;2281;jin1
滥;2282;lan4
洒;2283;sa3
堵;2284;du3
瓷;2285;ci2
咒;2286;zhou4
姨;2287;yi2
棒;2288;bang4
郡;2289;jun4
浴;2290;yu4
媚;2291;mei4
稣;2292;su1
淮;2293;huai2
哎;2294;ai1
屁;2295;pi4
漆;2296;qi1
淫;2297;yin2
巢;2298;chao2
吩;2299;fen1
撰;2300;zhuan4
啸;2301;xiao4
滞;2302;zhi4
玫;2303;mei2
硕;2304;shuo4
钓;2305;diao4
蝶;2306;die2
膝;2307;xi1
姚;2308;yao2
茂;2309;mao4
躯;2310;qu1
吏;2311;li4
猿;2312;yuan2
寨;2313;zhai4
恕;2314;shu4
渠;2315;qu2
戚;2316;qi1
辰;2317;chen2
舶;2318;bo2
颁;2319;ban1
惶;2320;huang2
狐;2321;hu2
讽;2322;feng4,feng3
笨;2323;ben4
袍;2324;pao2
嘲;2325;chao2,zhao1
啡;2326;fei1
泼;2327;po1
衔;2328;xian2
倦;2329;juan4
涵;2330;han2
雀;2331;qiao1,qiao3,que4
旬;2332;xun2
僵;2333;jiang1
撕;2334;si1
肢;2335;zhi1
垄;2336;long3
夷;2337;yi2
逸;2338;yi4
茅;2339;mao2
侨;2340;qiao2
舆;2341;yu2
窑;2342;yao2
涅;2343;nie4
蒲;2344;pu2
谦;2345;qian1
杭;2346;hang2
噢;2347;o1
弊;2348;bi4
勋;2349;xun1
刮;2350;gua1
郊;2351;jiao1
凄;2352;qi1
捧;2353;peng3
浸;2354;jin4
砖;2355;zhuan1
鼎;2356;ding3
篮;2357;lan2
蒸;2358;zheng1
饼;2359;bing3
亩;2360;mu3
肾;2361;shen4
陡;2362;dou3
爪;2363;zhua3,zhao3
兔;2364;tu4
殷;2365;yan1,yin1,yin3
贞;2366;zhen1
荐;2367;jian4
哑;2368;ya1,ya3
炭;2369;tan4
坟;2370;fen2
眨;2371;zha3
搏;2372;bo2
咳;2373;hai1,ke2
拢;2374;long3
舅;2375;jiu4
昧;2376;mei4
擅;2377;shan4
爽;2378;shuang3
咖;2379;ka1
搁;2380;ge1
禄;2381;lu4
雌;2382;ci2
哨;2383;shao4
巩;2384;gong3
绢;2385;juan4
螺;2386;luo2
裹;2387;guo3
昔;2388;xi1
轩;2389;xuan1
谬;2390;miu4
谍;2391;die2
龟;2392;gui1
媳;2393;xi2
姜;2394;jiang1
瞎;2395;xia1
冤;2396;yuan1
鸦;2397;ya1
蓬;2398;peng2
巷;2399;xiang4
琳;2400;lin2
栽;2401;zai1
沾;2402;zhan1
诈;2403;zha4
斋;2404;zhai1
瞒;2405;man2
彪;2406;biao1
厄;2407;e4
咨;2408;zi1
纺;2409;fang3
罐;2410;guan4
桶;2411;tong3
壤;2412;rang3
糕;2413;gao1
颂;2414;song4
膨;2415;peng2
谐;2416;xie2
垒;2417;lei3
咕;2418;gu1
隙;2419;xi4
辣;2420;la4
绑;2421;bang3
宠;2422;chong3
嘿;2423;hei1
兑;2424;dui4
霉;2425;mei2
挫;2426;cuo4
稽;2427;ji1,qi3
辐;2428;fu2
乞;2429;qi3
纱;2430;sha1
裙;2431;qun2
嘻;2432;xi1
哇;2433;wa1,wa
绣;2434;xiu4
杖;2435;zhang4
塘;2436;tang2
衍;2437;yan3
轴;2438;zhou2,zhu2
攀;2439;pan1
膊;2440;bo2
譬;2441;pi4
斌;2442;bin1
祈;2443;qi2
踢;2444;ti1
肆;2445;si4
坎;2446;kan3
轿;2447;jiao4
棚;2448;peng2
泣;2449;qi4
屡;2450;lu:3,lv3
躁;2451;zao4
邱;2452;qiu1
凰;2453;huang2
溢;2454;yi4
椎;2455;chui2,zhui1
砸;2456;za2
趟;2457;tang4
帘;2458;lian2
帆;2459;fan1
栖;2460;qi1,xi1
窜;2461;cuan4
丸;2462;wan2
斩;2463;zhan3
堤;2464;di1
塌;2465;ta1
贩;2466;fan4
厢;2467;xiang1
掀;2468;xian1
喀;2469;ka1
乖;2470;guai1
谜;2471;mi2
捏;2472;nie1
阎;2473;yan2
滨;2474;bin1
虏;2475;lu3
匙;2476;chi2,shi
芦;2477;lu2
苹;2478;pin2,ping2
卸;2479;xie4
沼;2480;zhao3
钥;2481;yao4,yue4
株;2482;zhu1
祷;2483;dao3
剖;2484;pou1
熙;2485;xi1
哗;2486;hua1,hua2
劈;2487;pi1,pi3
怯;2488;qie4
棠;2489;tang2
胳;2490;ge1
桩;2491;zhuang1
瑰;2492;gui1
娱;2493;yu2
娶;2494;qu3
沫;2495;mo4
嗓;2496;sang3
蹲;2497;dun1
焚;2498;fen2
淘;2499;tao2
嫩;2500;nen4
韵;2501;yun4
衬;2502;chen4
匈;2503;xiong1
钧;2504;jun1
竖;2505;shu4
峻;2506;jun4
豹;2507;bao4
捞;2508;lao1
菊;2509;ju2
鄙;2510;bi3
魄;2511;po4
兜;2512;dou1
哄;2513;hong1,hong3,hong4
颖;2514;ying3
镑;2515;bang4
屑;2516;xie4
蚁;2517;yi3
壶;2518;hu2
怡;2519;yi2
渗;2520;shen4
秃;2521;tu1
迦;2522;jia1
旱;2523;han4
哟;2524;yo,yo1
咸;2525;xian2
焉;2526;yan1
谴;2527;qian3
宛;2528;wan3
稻;2529;dao4
铸;2530;zhu4
锻;2531;duan4
伽;2532;qie2,ga1
詹;2533;zhan1
毙;2534;bi4
恍;2535;huang3
贬;2536;bian3
烛;2537;zhu2
骇;2538;hai4
芯;2539;xin1
汁;2540;zhi1
桓;2541;huan2
坊;2542;fang1
驴;2543;lu:2,lv2
朽;2544;xiu3
靖;2545;jing4
佣;2546;yong1,yong4
汝;2547;ru3
碌;2548;lu4
迄;2549;qi4
冀;2550;ji4
荆;2551;jing1
崔;2552;cui1
雁;2553;yan4
绅;2554;shen1
珊;2555;shan1
榜;2556;bang3
诵;2557;song4
傍;2558;bang1,bang4
彦;2559;yan4
醇;2560;chun2
笛;2561;di2
禽;2562;qin2
勿;2563;wu4
娟;2564;juan1
瞄;2565;miao2
幢;2566;chuang2,zhuang4
寇;2567;kou4
睹;2568;du3
贿;2569;hui4
踩;2570;cai3
霆;2571;ting2
呜;2572;wu1
拱;2573;gong3
妃;2574;fei1
蔑;2575;mie4
谕;2576;yu4
缚;2577;fu2,fu4
诡;2578;gui3
篷;2579;peng2
淹;2580;yan1
腕;2581;wan4
煮;2582;zhu3
倩;2583;qian4
卒;2584;cu4,zu2
勘;2585;kan1
馨;2586;xin1
逗;2587;dou4
甸;2588;dian4
贱;2589;jian4
炒;2590;chao3
灿;2591;can4
敞;2592;chang3
蜡;2593;la4
囚;2594;qiu2
栗;2595;li4
辜;2596;gu1
垫;2597;dian4
妒;2598;du4
魁;2599;kui2
谣;2600;yao2
寞;2601;mo4
蜀;2602;shu3
甩;2603;shuai3
涯;2604;ya2
枕;2605;zhen3
丐;2606;gai4
泳;2607;yong3
奎;2608;kui2
泌;2609;bi4,mi4
逾;2610;yu2
叮;2611;ding1
黛;2612;dai4
燥;2613;zao4
掷;2614;zhi4
藉;2615;ji2,jie4
枢;2616;shu1
憎;2617;zeng1
鲸;2618;jing1
弘;2619;hong2
倚;2620;yi3
侮;2621;wu3
藩;2622;fan1
拂;2623;fu2
鹤;2624;he4
蚀;2625;shi2
浆;2626;jiang1,jiang4
芙;2627;fu2
垃;2628;la1
烤;2629;kao3
晒;2630;shai4
霜;2631;shuang1
剿;2632;chao1,jiao3
蕴;2633;yun4
圾;2634;ji1
绸;2635;chou2
屿;2636;yu3
氢;2637;qing1
驼;2638;tuo2
妆;2639;zhuang1
捆;2640;kun3
铅;2641;qian1
逛;2642;guang4
淑;2643;shu1
榴;2644;liu2
丙;2645;bing3
痒;2646;yang3
钞;2647;chao1
蹄;2648;ti2
犬;2649;quan3
躬;2650;gong1
昼;2651;zhou4
藻;2652;zao3
蛛;2653;zhu1
褐;2654;he4
颊;2655;jia2
奠;2656;dian4
募;2657;mu4
耽;2658;dan1
蹈;2659;dao3
陋;2660;lou4
侣;2661;lu:3,lv3
魅;2662;mei4
岚;2663;lan2
侄;2664;zhi2
虐;2665;nue4
堕;2666;duo4
陛;2667;bi4
莹;2668;ying2
荫;2669;yin4,yin1
狡;2670;jiao3
阀;2671;fa2
绞;2672;jiao3
膏;2673;gao1
垮;2674;kua3
茎;2675;jing1
缅;2676;mian3
喇;2677;la1,la3
绒;2678;rong2
搅;2679;jiao3
凳;2680;deng4
梭;2681;suo1
丫;2682;ya1
姬;2683;ji1
诏;2684;zhao4
钮;2685;niu3
棺;2686;guan1
耿;2687;geng3
缔;2688;di4
懈;2689;xie4
嫉;2690;ji2
灶;2691;zao4
匀;2692;yun2
嗣;2693;si4
鸽;2694;ge1
澡;2695;zao3
凿;2696;zao2,zuo4
纬;2697;wei3
沸;2698;fei4
畴;2699;chou2
刃;2700;ren4
遏;2701;e4
烁;2702;shuo4
嗅;2703;xiu4
叭;2704;ba1
熬;2705;ao1,ao2
瞥;2706;pie1
骸;2707;hai2
奢;2708;she1
拙;2709;zhuo2,zhuo1
栋;2710;dong4
毯;2711;tan3
桐;2712;tong2
砂;2713;sha1
莽;2714;mang3
泻;2715;xie4
坪;2716;ping2
梳;2717;shu1
杉;2718;sha1,shan1
晤;2719;wu4
稚;2720;zhi4
蔬;2721;shu1
蝇;2722;ying2
捣;2723;dao3
顷;2724;qing3
麽;2725;mo2,me
尴;2726;gan1
镖;2727;biao1
诧;2728;cha4
尬;2729;ga4
硫;2730;liu2
嚼;2731;jiao2,jue2
羡;2732;xian4
沦;2733;lun2
沪;2734;hu4
旷;2735;kuang4
彬;2736;bin1
芽;2737;ya2
狸;2738;li2
冥;2739;ming2
碳;2740;tan4
咧;2741;lie1,lie3
惕;2742;ti4
暑;2743;shu3
咯;2744;ge1,lo,luo4
萝;2745;luo2
汹;2746;xiong1
腥;2747;xing1
窥;2748;kui1
俺;2749;an3
潭;2750;tan2
崎;2751;qi2
麟;2752;lin2
捡;2753;jian3
拯;2754;zheng3
厥;2755;jue2
澄;2756;cheng2,deng4
萎;2757;wei1,wei3
哉;2758;zai1
涡;2759;guo1,wo1
滔;2760;tao1
暇;2761;xia2
溯;2762;su4
鳞;2763;lin2
酿;2764;niang4
茵;2765;yin1
愕;2766;e4
瞅;2767;chou3
暮;2768;mu4
衙;2769;ya2
诫;2770;jie4
斧;2771;fu3
兮;2772;xi1
焕;2773;huan4
棕;2774;zong1
佑;2775;you4
嘶;2776;si1
妓;2777;ji4
喧;2778;xuan1
蓉;2779;rong2
删;2780;shan1
樱;2781;ying1
伺;2782;ci4,si4
嗡;2783;weng1
娥;2784;e2
梢;2785;shao1
坝;2786;ba4
蚕;2787;can2
敷;2788;fu1
澜;2789;lan2
杏;2790;xing4
绥;2791;sui2
冶;2792;ye3
庇;2793;bi4
挠;2794;nao2
搂;2795;lou1,lou3
倏;2796;shu1
聂;2797;nie4
婉;2798;wan3
噪;2799;zao4
稼;2800;jia4
